PADDOCK_ID,YEAR,R2,RMSE,MAE,SMAPE,Time Usage,Memory Usage,minSEA,W_GV,ST1,ST2,NI,WHC,WR,maxSEA,alpha_PAR,T0,T1,T2,beta_T,b_IN,SLA,LLS,rho_GV,percentLAM,W_GR,a_IN,max_fIN,rho_GR,W_DV,K_DV,KI_DV,rho_DV,W_DR,K_DR,KI_DR,rho_DR,init_AGE_GV,init_AGE_GR,init_AGE_DV,init_AGE_DR,RUEmax,gammaGV,gammaGR,maxOMDgv,minOMDgv,maxOMDgr,minOMDgr,meanOMDdv,meanOMDdr,cellSurface
30C1500249A961CA9415ADE6EC0C3D61B4660AB16D847CA67941A996A3AB45D2,2024,0.708194559,468.5107839,354.9085932,42.28631926,760.59 s,139.75 MB,0.99,791.333333,630.4,1749,1.17,501,416,1.01,0.055,2.4,14,24.4,0,0,0.032,1942,0,0.76,0,0,0,0,0,0.0032,0.0038,0,0,0,0,0,0,0,0,0,1.67,0.59,0,0,0,0,0,0,0,0
3247C12108AE936007907FEDE3DCE19308F679A8041E5E4EDCFF725675B8122B,2024,0.713947501,522.2337955,381.9750821,38.08210325,768.06 s,139.16 MB,0.5,730,980.5,1830,1.1,200,51,1.5,0.046,4.1,13.9,26.2,0,0,0.033,2072,0,0.77,0,0,0,0,0,0.0018,0.0009,0,0,0,0,0,0,0,0,0,1.77,0.52,0,0,0,0,0,0,0,0
408DA8B1E918725A44E893F16D6EA5B39AD129B651F58DEBF380C04DD8B59F16,2024,0.634704192,642.8074508,488.8300111,47.50379421,750.61 s,138.22 MB,0.96,718,653.6,1457.3,1.14,290,218,1.04,0.054,3.2,8.1,25.3,0,0,0.033,2004,0,0.78,0,0,0,0,0,0.003,0.0034,0,0,0,0,0,0,0,0,0,1.38,0.6,0,0,0,0,0,0,0,0
42A28EAED067F04AE3BE6B592B063C739405D4E9A4A782A509DD013A870B58AC,2024,0.705829805,585.8974692,416.6642258,28.24913152,754.83 s,79.67 MB,0.98,558.333333,731.3,1828.8,0.64,306,301,1.02,0.055,4.1,11.8,18.2,0,0,0.033,560,0,0.71,0,0,0,0,0,0.0021,0.0006,0,0,0,0,0,0,0,0,0,2.5,0.51,0,0,0,0,0,0,0,0
44E6B49BF86A753E6E4690DA61C2BB6B7C032141B301AD2154F0FFA62C271BAF,2024,0.737884287,379.6794725,297.1795301,29.70811168,720.1 s,136.48 MB,0.68,350,938.3,1838.7,0.39,300,188,1.32,0.055,2.7,8.6,26.1,0,0,0.033,1219,0,0.78,0,0,0,0,0,0.001,0.0014,0,0,0,0,0,0,0,0,0,2.48,0.5,0,0,0,0,0,0,0,0
4BF23F48B851D1E1E1968FCDFCCC44691C848B8DEA4A6EDADBB1C1B312067779,2024,0.738932203,463.2919483,341.372487,44.28563515,728.73 s,77.05 MB,0.69,662,954.2,1834.8,1.11,359,345,1.31,0.047,3.2,12.9,22.1,0,0,0.033,1981,0,0.78,0,0,0,0,0,0.0019,0.0008,0,0,0,0,0,0,0,0,0,1.23,0.6,0,0,0,0,0,0,0,0
5032A8B47F0D5B596A76AE8EE156D57DD53606A0898CCE27E468DEF6F5D9DFF7,2024,0.811441773,425.7148454,321.0605064,28.78060296,750.31 s,79.34 MB,0.99,676.666667,908,1218.7,1.15,298,247,1.01,0.048,4.8,15,22.2,0,0,0.033,1909,0,0.75,0,0,0,0,0,0.0022,0.003,0,0,0,0,0,0,0,0,0,1.48,0.59,0,0,0,0,0,0,0,0
5097790457AB4028B6DAC6CB8D56EA5A6FB0E33CAC5FF3CACBE441DA26EB1F5B,2024,0.795337499,323.8567777,237.0165059,30.07345821,743.9 s,77.56 MB,0.77,221.666667,995.1,1797.8,0.37,332,317,1.23,0.051,2.6,9.6,23.9,0,0,0.033,2070,0,0.66,0,0,0,0,0,0.002,0.0039,0,0,0,0,0,0,0,0,0,2.96,0.47,0,0,0,0,0,0,0,0
509A7C56D95FD06865C97F33E9AF63A540FE7F7F4FFB9D028000D757AB2A0D6E,2024,0.412269103,655.8794426,495.7690278,44.04063067,734.14 s,78.34 MB,0.88,1005.333333,653.5,1573.7,0.66,396,382,1.12,0.055,3.2,11.5,23.4,0,0,0.033,1528,0,0.77,0,0,0,0,0,0.0023,0.001,0,0,0,0,0,0,0,0,0,1.75,0.59,0,0,0,0,0,0,0,0
55CAD78640481BCD139B8D9CC40FF351D51AAFEFE4BFE7741C9BE73444088DE7,2024,0.771986108,451.7642442,336.9038307,32.89423233,753.23 s,78.62 MB,0.81,1328.333333,770.5,1808.3,1.19,325,7,1.19,0.054,2.4,12.7,21.7,0,0,0.033,1985,0,0.77,0,0,0,0,0,0.0023,0.0023,0,0,0,0,0,0,0,0,0,1.53,0.57,0,0,0,0,0,0,0,0
582B1B199E07E4F6F38903BD7EB5550E3253ADCF7C3B8DB1625542846CD71214,2024,0.726883306,616.1685594,458.2569654,42.72703596,749.44 s,77.23 MB,0.97,342.666667,799.1,1822.9,0.87,423,268,1.03,0.054,2.2,11.8,27.5,0,0,0.033,2099,0,0.77,0,0,0,0,0,0.0039,0.0034,0,0,0,0,0,0,0,0,0,2.64,0.58,0,0,0,0,0,0,0,0
582F049C0E202C8FAF9E91B0E01132598C2CF3CC31B2C8C825975C81FBF2CF71,2024,0.690502284,436.0644167,337.2272949,29.85981291,752.61 s,80.72 MB,0.97,361.666667,928.8,1509.2,0.58,509,151,1.03,0.055,2.3,12.1,27.8,0,0,0.033,1338,0,0.73,0,0,0,0,0,0.0026,0.0036,0,0,0,0,0,0,0,0,0,2.44,0.56,0,0,0,0,0,0,0,0
58BC97100F5437A588AD8DF6DE356F9D07B05547BA498AFEDEE2338C6DABF7B6,2024,0.667362701,791.2825636,570.781229,48.53946116,724.33 s,79.98 MB,0.95,250,899.6,1797.8,0.72,393,353,1.05,0.054,2.8,14.6,22,0,0,0.032,1935,0,0.77,0,0,0,0,0,0.0039,0.0006,0,0,0,0,0,0,0,0,0,2.55,0.55,0,0,0,0,0,0,0,0
5A21FF662299DF1EBAADE04697926088626ACD97C06675AF7D8A99D404D0465F,2024,0.697285722,626.3923745,477.7578523,42.98628258,755.12 s,138.31 MB,0.88,347.333333,746.7,1832.8,0.9,302,259,1.12,0.055,2.3,8.7,23.9,0,0,0.031,2063,0,0.78,0,0,0,0,0,0.0021,0.0034,0,0,0,0,0,0,0,0,0,1.53,0.55,0,0,0,0,0,0,0,0
5E0883108A7CAC4AB325168BE2E3A967531E814595DCCF084EE89823F84F873C,2024,0.701701201,496.9843211,381.1010038,28.76801366,765.12 s,139.73 MB,1,749.666667,676.9,1563.6,1,333,326,1,0.051,2.2,10.4,23.7,0,0,0.032,1933,0,0.74,0,0,0,0,0,0.003,0.0038,0,0,0,0,0,0,0,0,0,1.56,0.57,0,0,0,0,0,0,0,0
5EBB28482316A309E6B222EC5A7AFD08B41D463E48818792AF872ED9D0D86DA6,2024,0.732231778,682.1775176,449.6643984,36.47950752,741.94 s,138.91 MB,0.91,353,954.3,1791.3,0.71,255,191,1.09,0.046,3,14.4,27,0,0,0.024,1833,0,0.7,0,0,0,0,0,0.0011,0.0034,0,0,0,0,0,0,0,0,0,1.91,0.59,0,0,0,0,0,0,0,0
5F6EA66AE587EC2290C29F9FD3E2B70B7D622E677B0546A5AD9480259EF26D82,2024,0.786215411,476.2091701,357.6910502,37.40494384,748.05 s,137.23 MB,0.55,701,977.7,1837,1.13,225,74,1.45,0.046,4.7,15,24.7,0,0,0.031,2047,0,0.78,0,0,0,0,0,0.0023,0.0035,0,0,0,0,0,0,0,0,0,2.67,0.54,0,0,0,0,0,0,0,0
632B19C13822AB465A622A3628C8488A57422AE48F94991153357AAB636F330A,2024,0.738236045,412.337243,324.0861474,37.84957253,758.95 s,78.05 MB,0.72,350,966.1,1823.8,0.88,292,287,1.28,0.055,2,10.2,19.3,0,0,0.032,2066,0,0.74,0,0,0,0,0,0.0023,0.0008,0,0,0,0,0,0,0,0,0,1.35,0.6,0,0,0,0,0,0,0,0
66D29F1537BAEE419F3BE2398ABA67015F6093C8D93235B7D483E0AFD52BD801,2024,0.698482533,508.8533258,383.3996216,40.41116497,754.88 s,79.84 MB,0.86,408.666667,861.1,1618,0.68,243,237,1.14,0.054,3.2,14.2,27.3,0,0,0.033,2099,0,0.76,0,0,0,0,0,0.0016,0.0038,0,0,0,0,0,0,0,0,0,1.92,0.6,0,0,0,0,0,0,0,0
676EA314B66AB4CF19EBB6C3BF63BC0572D61A27E0B6FD761D05FD7A62845999,2024,0.702967931,398.725981,322.6277608,42.0992792,759.16 s,139.02 MB,0.77,432.333333,947.8,1745.8,0.39,469,326,1.23,0.054,2.1,13.8,25.6,0,0,0.032,1013,0,0.76,0,0,0,0,0,0.0012,0.0005,0,0,0,0,0,0,0,0,0,2.63,0.55,0,0,0,0,0,0,0,0
699BECE900590CFB819A20B1081B84FB4A2B15ABA3C4B7E0E60C86C8999FE107,2024,0.71721305,514.759464,403.5442156,48.41133064,740.5 s,75.66 MB,0.75,641.666667,967.8,1840.7,0.5,560,171,1.25,0.055,2.7,14,20.1,0,0,0.033,1752,0,0.78,0,0,0,0,0,0.001,0.0006,0,0,0,0,0,0,0,0,0,2.17,0.58,0,0,0,0,0,0,0,0
6E6884B84C7E72264C579E42141651EFC0B1D0C31C30DE8131011C94D0CB396F,2024,0.767406281,485.1303258,355.7779092,31.14207373,747.21 s,80.45 MB,0.97,777.666667,873.6,1732.6,0.89,299,280,1.03,0.043,2.2,9.1,20.9,0,0,0.033,2024,0,0.75,0,0,0,0,0,0.0038,0.004,0,0,0,0,0,0,0,0,0,2.16,0.6,0,0,0,0,0,0,0,0
7625FA6BB6B3F2DB0413E1E8F5BBD1A1FB6B97388BEBD9FFF69E3CB8F9623523,2024,0.783570365,525.6525225,374.1207924,42.77745857,725.46 s,76.84 MB,0.8,367.333333,929.1,1850,1.18,394,337,1.2,0.035,5,14.6,22.8,0,0,0.03,1569,0,0.62,0,0,0,0,0,0.0033,0.0039,0,0,0,0,0,0,0,0,0,2.33,0.55,0,0,0,0,0,0,0,0
79239FDD8F62D687C9D3CB5D92BE559139099931AF7E20054DEF8C5430FC95B3,2024,0.757168557,471.3453972,336.5622733,32.04438535,681.46 s,138.94 MB,0.97,363,693.3,1325,0.58,207,204,1.03,0.051,2,10.3,27,0,0,0.033,1617,0,0.78,0,0,0,0,0,0.001,0.0036,0,0,0,0,0,0,0,0,0,1.39,0.6,0,0,0,0,0,0,0,0
802A7B22FFB25E43A17A4E0C45C407AD8C50E11D8D6F9958FDEDC07307BE14D6,2024,0.746432096,462.105895,359.638451,43.91415894,669.19 s,137.77 MB,0.86,360,998.4,1843,0.68,358,349,1.14,0.047,3.1,13.1,26.5,0,0,0.033,2062,0,0.78,0,0,0,0,0,0.0023,0.0006,0,0,0,0,0,0,0,0,0,1.83,0.6,0,0,0,0,0,0,0,0
8DEFE1715CFFBF09FB699A151F5D9E03B64498F73912E495167BEAF9B4999A02,2024,0.545453487,497.9211283,378.5040467,35.04117892,669.01 s,140.16 MB,0.99,436,803.7,1252.6,0.53,569,264,1.01,0.05,2.1,13.4,21.5,0,0,0.031,2018,0,0.75,0,0,0,0,0,0.0019,0.0037,0,0,0,0,0,0,0,0,0,1.99,0.6,0,0,0,0,0,0,0,0
8E0B9BA981D4D3C96A1D3503D18D6E729AE464064F0543A04EA19A8C6B250AA2,2024,0.729210233,547.0046595,401.0423803,41.50356172,679.41 s,138.42 MB,0.89,999,890.9,1818.6,0.94,207,198,1.11,0.046,2.9,14.8,21.7,0,0,0.03,649,0,0.74,0,0,0,0,0,0.0011,0.0006,0,0,0,0,0,0,0,0,0,1.69,0.56,0,0,0,0,0,0,0,0
8EF78B51ACC2740117BA7FFADF261982D08F6C7BC2A01C195316F8C6B606AE56,2024,0.490562758,712.4593329,543.3864495,41.73323752,658.99 s,137.89 MB,0.85,864.666667,900.7,1345.1,1.01,341,334,1.15,0.055,2.2,9.8,22.7,0,0,0.033,1995,0,0.78,0,0,0,0,0,0.0024,0.004,0,0,0,0,0,0,0,0,0,1.37,0.45,0,0,0,0,0,0,0,0
9285F725F1EF21D785CDC92BB36541218A8B6D201A294C9B69BE1E2D90A01EFC,2024,0.782705151,421.6843696,340.2068058,26.41523957,662.21 s,136.98 MB,0.63,315,918.2,1784.2,0.5,354,56,1.37,0.049,2.8,11.9,19,0,0,0.033,1664,0,0.76,0,0,0,0,0,0.001,0.0038,0,0,0,0,0,0,0,0,0,2.58,0.57,0,0,0,0,0,0,0,0
92AF40A556305F2E457545133EF6D448F6D48D3E9F8AEAC2DEC595CE545950F0,2024,0.672960892,371.1251263,291.0751368,32.52819985,672.1 s,138.3 MB,1,355,944.2,1685.9,0.39,500,424,1,0.048,4.1,8.4,27.4,0,0,0.033,570,0,0.78,0,0,0,0,0,0.0011,0.0007,0,0,0,0,0,0,0,0,0,2.15,0.58,0,0,0,0,0,0,0,0
9333BA0FCCA2E1855C729101DAF1A410CF7F70DAF8B22A579B55507A8B10650C,2024,0.738986676,533.8542637,411.8946249,40.58112041,659.18 s,139.5 MB,0.95,320.666667,948,1688.3,0.77,324,316,1.05,0.054,3.3,14.9,24,0,0,0.032,2100,0,0.78,0,0,0,0,0,0.001,0.0028,0,0,0,0,0,0,0,0,0,1.19,0.56,0,0,0,0,0,0,0,0
938D993373D6724C19D28504BF8F166AFE24D1F4441FAA7D4AC7FBE2706AE147,2024,0.663939704,451.4162123,347.1804932,33.86244998,667.26 s,138.48 MB,0.95,667,721.2,1574,0.51,394,382,1.05,0.055,3.2,9.3,27.8,0,0,0.033,1822,0,0.78,0,0,0,0,0,0.001,0.0031,0,0,0,0,0,0,0,0,0,1.27,0.54,0,0,0,0,0,0,0,0
97CE30EB3F7EFB6AAFE134A06E4E7D748722A6720E837FEA95C97F6423737D7F,2024,0.83820667,332.7951877,264.1643984,34.16704908,666.17 s,139.12 MB,0.95,542.333333,711.6,1468.4,1.15,409,357,1.05,0.055,3.8,14.8,21.6,0,0,0.033,1583,0,0.77,0,0,0,0,0,0.0026,0.004,0,0,0,0,0,0,0,0,0,1.47,0.49,0,0,0,0,0,0,0,0
9C03CFA7FF8CE257750857F14DA6E7A2E7A54D3075FAF230389F3734B83C2A96,2024,0.745003201,517.7699285,417.8019966,45.23378183,680.82 s,136.64 MB,0.79,922.666667,933.4,1850,0.67,308,0,1.21,0.054,2.1,13.3,27,0,0,0.032,2045,0,0.76,0,0,0,0,0,0.0023,0.0034,0,0,0,0,0,0,0,0,0,2.91,0.54,0,0,0,0,0,0,0,0
A159F69AB82ACB48A9C895C3DA0643629718D6BA2E04C95771421D2C2629F417,2024,0.694749381,562.5578001,435.2047667,40.36435674,698.41 s,76.94 MB,0.99,268.333333,832.9,1771.4,0.78,200,196,1.01,0.053,3.7,9.9,22.1,0,0,0.033,2098,0,0.78,0,0,0,0,0,0.0038,0.0037,0,0,0,0,0,0,0,0,0,2.45,0.53,0,0,0,0,0,0,0,0
A2418A84F3B43B15457EFA5FB6365F23663920E0AB21086013277FBA25DEAD89,2024,0.735457154,417.186661,341.0682867,37.82083504,677.08 s,77.98 MB,0.75,361,948,1458.8,0.86,568,361,1.25,0.055,3.5,12.8,19.5,0,0,0.032,2071,0,0.61,0,0,0,0,0,0.0015,0.0019,0,0,0,0,0,0,0,0,0,1.46,0.58,0,0,0,0,0,0,0,0
A3ECC2C081688EB8C71B254E2842212F8C840A44B59CF3EBD24FEC409437FF59,2024,0.476349482,730.0802207,555.2046586,50.73229039,692.78 s,77.86 MB,0.96,193.666667,954,1532.9,0.6,594,395,1.04,0.048,2.6,10.9,26.4,0,0,0.033,1963,0,0.78,0,0,0,0,0,0.0025,0.0035,0,0,0,0,0,0,0,0,0,2.39,0.57,0,0,0,0,0,0,0,0
A77D400322BB2D22756202FBA9F4B9AAA2FD866FB2D313F22B36C2C798A20634,2024,0.600684438,656.0138888,531.7369454,53.99198131,674.9 s,79.06 MB,0.93,418,958.6,1782.8,0.83,489,476,1.07,0.054,2,10.8,19.9,0,0,0.031,680,0,0.75,0,0,0,0,0,0.0015,0.0005,0,0,0,0,0,0,0,0,0,1.57,0.6,0,0,0,0,0,0,0,0
A7B363007BA719CF2E3B0D28B53BDB3022E5884AD5EDA9F3AC211663CBC195BB,2024,0.606347685,474.7411177,356.3192355,32.32930638,684.63 s,77.64 MB,0.96,404.333333,979,1631.3,0.35,347,282,1.04,0.053,2.6,9.2,19.8,0,0,0.031,2094,0,0.61,0,0,0,0,0,0.0011,0.0028,0,0,0,0,0,0,0,0,0,1.83,0.6,0,0,0,0,0,0,0,0
A9530CD3C28E79A208156CB71D1BA9D1BDF887EA3BAF92B8143A17493EB144F1,2024,0.796750621,451.7877371,347.7465447,32.15151537,684.85 s,78.83 MB,1,274.666667,718.3,1255.6,0.88,368,180,1,0.055,2.3,13.5,19.4,0,0,0.027,1322,0,0.7,0,0,0,0,0,0.0027,0.003,0,0,0,0,0,0,0,0,0,1.88,0.43,0,0,0,0,0,0,0,0
AB1DAF3CA6F765A9DCDA0B100EA8ED2ADFE212813FCD789D66553BB0B97F3A10,2024,0.868988561,396.6166805,283.1517598,25.53125945,686.85 s,136.73 MB,0.99,566.333333,742.7,1710.9,1.03,248,244,1.01,0.055,3,8.9,18,0,0,0.032,693,0,0.77,0,0,0,0,0,0.001,0.0037,0,0,0,0,0,0,0,0,0,1.18,0.59,0,0,0,0,0,0,0,0
AC27AF36208FFD05BE98C75F803E1F8ABE7DE7B13C6344BF4C14AB97B2A42695,2024,0.728116398,496.9012087,367.192682,45.14922605,677.86 s,78.77 MB,0.52,619.333333,970.3,1808,0.74,279,62,1.48,0.044,4.4,14.7,27.8,0,0,0.031,1003,0,0.77,0,0,0,0,0,0.0014,0.0006,0,0,0,0,0,0,0,0,0,2.86,0.57,0,0,0,0,0,0,0,0
ACF9EE80E985DEEBD9A249C75DAC4BFE1303BE2070DB2BC0AF9EC74AEA6A1964,2024,0.577374369,647.2722991,498.6041227,43.14821931,686.82 s,77.34 MB,0.97,621,694.4,1212.4,0.62,217,213,1.03,0.054,3.5,9.8,19.6,0,0,0.032,551,0,0.78,0,0,0,0,0,0.001,0.0036,0,0,0,0,0,0,0,0,0,1.97,0.58,0,0,0,0,0,0,0,0
AFAED9E9CD493ED1445FDD31072A856F701108FD2A9F8651BE2E4DA92DFC6200,2024,0.649012455,629.1990262,481.9241871,53.82367919,671.57 s,137.05 MB,0.51,1091.666667,762.7,1849.9,1,200,71,1.49,0.044,4.3,14.5,23.9,0,0,0.033,2014,0,0.77,0,0,0,0,0,0.0017,0.0037,0,0,0,0,0,0,0,0,0,2.28,0.6,0,0,0,0,0,0,0,0
B26A17831B72C86F9CFAB2EA8A2554B566C97D918BFEC001CBBBE2FF0CB7E0E0,2024,0.714636229,554.3203696,420.7139189,36.39798569,675.95 s,79.73 MB,0.85,801,659.3,1445.4,0.62,524,166,1.15,0.051,3,11.1,24,0,0,0.033,2099,0,0.78,0,0,0,0,0,0.0025,0.004,0,0,0,0,0,0,0,0,0,2.99,0.55,0,0,0,0,0,0,0,0
B3ADFE8E58B0397B65D9A1D8D4CD2D0FA59514EC25E4E4A3DFDFD6CA727004CC,2024,0.742561893,468.319486,362.0765138,43.67645472,666.56 s,111.92 MB,0.93,427,894.5,1845.9,0.48,355,346,1.07,0.045,2.1,14.3,26.1,0,0,0.033,2100,0,0.76,0,0,0,0,0,0.0016,0.0006,0,0,0,0,0,0,0,0,0,1.91,0.55,0,0,0,0,0,0,0,0
B550E5AA8D797F481804BF5DD52B652E4C3F954D88BCBCA35375A621315FC175,2024,0.647071205,461.4435719,328.8958063,30.33135774,661.75 s,130.42 MB,0.76,598,857.4,1691.3,1.11,472,286,1.24,0.053,4.1,8.1,27.8,0,0,0.033,1863,0,0.78,0,0,0,0,0,0.0028,0.004,0,0,0,0,0,0,0,0,0,1.47,0.6,0,0,0,0,0,0,0,0
